IDTournament|Year|Duration|Timestamp|Draw|Indoor|Surface|TournamentPrize|IDPlayer|IDOpponent|Win|RoundNumber|TournamentStart|TournamentEnd|Scores|WinnerScores|LoserScores|TieBreakScores|Retirement|Aces|BreakPointsConverted|BreakPointsConvertedTotal|BreakPointsSaved|BreakPointsSavedTotal|DoubleFaults|FirstServe|FirstServePointsWon|FirstServePointsWonTotal|FirstServeReturnPointsWon|FirstServeReturnPointsWonTotal|FirstServeTotal|ReturnGamesPlayed|SecondServePointsWon|SecondServePointsWonTotal|SecondServeReturnPointsWon|SecondServeReturnPointsWonTotal|ServiceGamesPlayed|TotalPointsWon|TotalPointsWonTotal|TotalReturnPointsWon|TotalReturnPointsWonTotal|TotalServicePointsWon|TotalServicePointsWonTotal|p|r|t|y
55|2013|85|13817016003|32|1|Hard|€530165|72|39|1|3|14.10.2013|20.10.2013|['7', '6']|['7', '6']|['6', '3']|['5', '-1']|0|4|2|3|7|8|5|38|32|38|11|42|74|10|20|36|11|23|11|74|139|22|65|52|74|G476|3|0429|2013
55|2013|85|13817016003|32|1|Hard|€530165|39|72|0|3|14.10.2013|20.10.2013|['6', '3']|['7', '6']|['6', '3']|['5', '-1']|0|1|1|8|1|3|2|42|31|42|6|38|65|11|12|23|16|36|10|65|139|22|74|43|65|G476|3|0429|2013
55|2013|77|13817016003|32|1|Hard|€530165|230|152|1|3|14.10.2013|20.10.2013|['6', '6']|['6', '6']|['4', '2']|['-1', '-1']|0|5|5|8|9|11|2|35|27|35|9|26|65|9|11|30|19|28|9|66|119|28|54|38|65|SF36|3|0429|2013
55|2013|77|13817016003|32|1|Hard|€530165|152|230|0|3|14.10.2013|20.10.2013|['4', '2']|['6', '6']|['4', '2']|['-1', '-1']|0|1|2|11|3|8|4|26|17|26|8|35|54|9|9|28|19|30|9|53|119|27|65|26|54|SF36|3|0429|2013
55|2013|140|13817016003|32|1|Hard|€530165|56|260|1|3|14.10.2013|20.10.2013|['6', '3', '7']|['6', '3', '7']|['3', '6', '6']|['-1', '-1', '3']|0|15|2|2|10|12|7|67|56|67|13|52|111|15|16|44|19|42|15|104|205|32|94|72|111|G858|3|0429|2013
55|2013|140|13817016003|32|1|Hard|€530165|260|56|0|3|14.10.2013|20.10.2013|['3', '6', '6']|['6', '3', '7']|['3', '6', '6']|['-1', '-1', '3']|0|8|2|12|0|2|3|52|39|52|11|67|94|15|23|42|28|44|15|101|205|39|111|62|94|G858|3|0429|2013
55|2013|80|13817016003|32|1|Hard|€530165|240|271|1|3|14.10.2013|20.10.2013|['6', '6']|['6', '6']|['3', '4']|['-1', '-1']|0|6|3|9|6|6|2|34|26|34|13|40|65|10|17|31|16|28|9|72|133|29|68|43|65|D875|3|0429|2013
55|2013|80|13817016003|32|1|Hard|€530165|271|240|0|3|14.10.2013|20.10.2013|['3', '4']|['6', '6']|['3', '4']|['-1', '-1']|0|5|0|6|6|9|6|40|27|40|8|34|68|9|12|28|14|31|10|61|133|22|65|39|68|D875|3|0429|2013
55|2013|52|13817016003|32|1|Hard|€530165|27|114|1|3|14.10.2013|20.10.2013|['6', '6']|['6', '6']|['3', '0']|['-1', '-1']|0|8|4|8|0|0|2|30|27|30|11|27|38|7|5|8|18|28|8|61|93|29|55|32|38|SL28|3|0429|2013
55|2013|52|13817016003|32|1|Hard|€530165|114|27|0|3|14.10.2013|20.10.2013|['3', '0']|['6', '6']|['3', '0']|['-1', '-1']|0|2|0|0|4|8|5|27|16|27|3|30|55|8|10|28|3|8|7|32|93|6|38|26|55|SL28|3|0429|2013
55|2013|138|13817016003|32|1|Hard|€530165|98|218|1|3|14.10.2013|20.10.2013|['6', '5', '7']|['6', '5', '7']|['4', '7', '5']|['-1', '-1', '-1']|0|13|4|14|2|5|4|50|38|50|24|73|86|17|22|36|18|39|17|102|198|42|112|60|86|D750|3|0429|2013
55|2013|138|13817016003|32|1|Hard|€530165|218|98|0|3|14.10.2013|20.10.2013|['4', '7', '5']|['6', '5', '7']|['4', '7', '5']|['-1', '-1', '-1']|0|4|3|5|10|14|4|73|49|73|12|50|112|17|21|39|14|36|17|96|198|26|86|70|112|D750|3|0429|2013
55|2013|71|13817016003|32|1|Hard|€530165|210|185|1|3|14.10.2013|20.10.2013|['6', '6']|['6', '6']|['4', '4']|['-1', '-1']|0|2|4|6|4|6|1|29|19|29|14|32|59|10|17|30|19|37|10|69|128|33|69|36|59|PD31|3|0429|2013
55|2013|71|13817016003|32|1|Hard|€530165|185|210|0|3|14.10.2013|20.10.2013|['4', '4']|['6', '6']|['4', '4']|['-1', '-1']|0|3|2|6|2|6|4|32|18|32|10|29|69|10|18|37|13|30|10|59|128|23|59|36|69|PD31|3|0429|2013
55|2013|53|13817016003|32|1|Hard|€530165|154|95|1|3|14.10.2013|20.10.2013|['5']|['5']|['5']|['-1']|1|0|1|4|3|4|3|22|18|22|7|25|36|5|5|14|10|13|5|40|74|17|38|23|36|CD85|3|0429|2013
55|2013|53|13817016003|32|1|Hard|€530165|95|154|0|3|14.10.2013|20.10.2013|['5']|['5']|['5']|['-1']|1|3|1|4|3|4|2|25|18|25|4|22|38|5|3|13|9|14|5|34|74|13|36|21|38|CD85|3|0429|2013
55|2013|54|13817016003|32|1|Hard|€530165|89|18|1|3|14.10.2013|20.10.2013|['6', '6']|['6', '6']|['1', '3']|['-1', '-1']|0|11|4|7|2|2|1|26|22|26|7|23|48|8|13|22|15|25|8|57|96|22|48|35|48|J194|3|0429|2013
55|2013|54|13817016003|32|1|Hard|€530165|18|89|0|3|14.10.2013|20.10.2013|['1', '3']|['6', '6']|['1', '3']|['-1', '-1']|0|6|0|2|3|7|4|23|16|23|4|26|48|8|10|25|9|22|8|39|96|13|48|26|48|J194|3|0429|2013
55|2013|97|13817016004|32|1|Hard|€530165|170|287|1|4|14.10.2013|20.10.2013|['4', '6', '6']|['4', '6', '6']|['6', '3', '1']|['-1', '-1', '-1']|0|4|5|9|5|7|0|55|41|55|12|43|75|13|10|20|21|36|13|84|154|33|79|51|75|F401|4|0429|2013
55|2013|97|13817016004|32|1|Hard|€530165|287|170|0|4|14.10.2013|20.10.2013|['6', '3', '1']|['4', '6', '6']|['6', '3', '1']|['-1', '-1', '-1']|0|5|2|7|4|9|7|43|31|43|14|55|79|13|15|36|10|20|13|70|154|24|75|46|79|F401|4|0429|2013
55|2013|109|13817016004|32|1|Hard|€530165|118|90|1|4|14.10.2013|20.10.2013|['6', '3', '6']|['6', '3', '6']|['2', '6', '3']|['-1', '-1', '-1']|0|7|5|9|8|11|7|53|39|53|13|43|99|13|20|46|19|30|13|91|172|32|73|59|99|V306|4|0429|2013
55|2013|109|13817016004|32|1|Hard|€530165|90|118|0|4|14.10.2013|20.10.2013|['2', '6', '3']|['6', '3', '6']|['2', '6', '3']|['-1', '-1', '-1']|0|2|3|11|4|9|5|43|30|43|14|53|73|13|11|30|26|46|13|81|172|40|99|41|73|V306|4|0429|2013
55|2013|59|13817016004|32|1|Hard|€530165|221|72|1|4|14.10.2013|20.10.2013|['6', '6']|['6', '6']|['2', '1']|['-1', '-1']|0|5|4|8|2|2|1|23|20|23|7|19|43|7|14|20|15|23|8|56|85|22|42|34|43|J397|4|0429|2013
55|2013|59|13817016004|32|1|Hard|€530165|72|221|0|4|14.10.2013|20.10.2013|['2', '1']|['6', '6']|['2', '1']|['-1', '-1']|0|2|0|2|4|8|10|19|12|19|3|23|42|8|8|23|6|20|7|29|85|9|43|20|42|J397|4|0429|2013
55|2013|78|13817016004|32|1|Hard|€530165|56|230|1|4|14.10.2013|20.10.2013|['6', '7']|['6', '7']|['3', '6']|['-1', '3']|0|9|2|4|0|1|1|43|33|43|12|39|59|10|11|16|16|30|11|72|128|28|69|44|59|G858|4|0429|2013
55|2013|78|13817016004|32|1|Hard|€530165|230|56|0|4|14.10.2013|20.10.2013|['3', '6']|['6', '7']|['3', '6']|['-1', '3']|0|1|1|1|2|4|1|39|27|39|10|43|69|11|14|30|5|16|10|56|128|15|59|41|69|G858|4|0429|2013
55|2013|61|13817016004|32|1|Hard|€530165|240|27|1|4|14.10.2013|20.10.2013|['6', '6']|['6', '6']|['1', '3']|['-1', '-1']|0|8|4|8|0|0|2|23|22|23|19|40|41|8|10|18|8|15|8|59|96|27|55|32|41|D875|4|0429|2013
55|2013|61|13817016004|32|1|Hard|€530165|27|240|0|4|14.10.2013|20.10.2013|['1', '3']|['6', '6']|['1', '3']|['-1', '-1']|0|1|0|0|4|8|1|40|21|40|1|23|55|8|7|15|8|18|8|37|96|9|41|28|55|D875|4|0429|2013
55|2013|134|13817016004|32|1|Hard|€530165|98|144|1|4|14.10.2013|20.10.2013|['7', '4', '6']|['7', '4', '6']|['6', '6', '3']|['5', '-1', '-1']|0|20|1|5|6|7|3|80|57|80|9|60|118|15|22|38|19|34|16|107|212|28|94|79|118|D750|4|0429|2013
55|2013|134|13817016004|32|1|Hard|€530165|144|98|0|4|14.10.2013|20.10.2013|['6', '6', '3']|['7', '4', '6']|['6', '6', '3']|['5', '-1', '-1']|0|13|1|7|4|5|3|60|51|60|23|80|94|16|15|34|16|38|15|105|212|39|118|66|94|D750|4|0429|2013
55|2013|69|13817016004|32|1|Hard|€530165|210|154|1|4|14.10.2013|20.10.2013|['6', '6']|['6', '6']|['4', '4']|['-1', '-1']|0|5|4|6|6|8|3|43|31|43|15|37|73|10|13|30|12|23|10|71|133|27|60|44|73|PD31|4|0429|2013
55|2013|69|13817016004|32|1|Hard|€530165|154|210|0|4|14.10.2013|20.10.2013|['4', '4']|['6', '6']|['4', '4']|['-1', '-1']|0|2|2|8|2|6|1|37|22|37|12|43|60|10|11|23|17|30|10|62|133|29|73|33|60|PD31|4|0429|2013
55|2013|83|13817016004|32|1|Hard|€530165|137|89|1|4|14.10.2013|20.10.2013|['6', '7']|['6', '7']|['2', '6']|['-1', '3']|0|16|2|11|0|0|3|37|33|37|16|53|58|10|13|21|14|27|10|76|138|30|80|46|58|R975|4|0429|2013
55|2013|83|13817016004|32|1|Hard|€530165|89|137|0|4|14.10.2013|20.10.2013|['2', '6']|['6', '7']|['2', '6']|['-1', '3']|0|11|0|0|9|11|3|53|37|53|4|37|80|10|13|27|8|21|10|62|138|12|58|50|80|R975|4|0429|2013
55|2013|125|13817016005|32|1|Hard|€530165|56|221|1|5|14.10.2013|20.10.2013|['7', '4', '6']|['7', '4', '6']|['5', '6', '3']|['-1', '-1', '-1']|0|9|4|10|2|5|1|51|38|51|10|48|89|15|22|38|23|41|16|93|178|33|89|60|89|G858|5|0429|2013
55|2013|125|13817016005|32|1|Hard|€530165|221|56|0|5|14.10.2013|20.10.2013|['5', '6', '3']|['7', '4', '6']|['5', '6', '3']|['-1', '-1', '-1']|0|11|3|5|6|10|7|48|38|48|13|51|89|16|18|41|16|38|15|85|178|29|89|56|89|G858|5|0429|2013
55|2013|67|13817016005|32|1|Hard|€530165|240|98|1|5|14.10.2013|20.10.2013|['6', '6']|['6', '6']|['4', '2']|['-1', '-1']|0|5|3|7|0|0|0|32|26|32|20|45|43|9|10|11|9|21|9|65|109|29|66|36|43|D875|5|0429|2013
55|2013|67|13817016005|32|1|Hard|€530165|98|240|0|5|14.10.2013|20.10.2013|['4', '2']|['6', '6']|['4', '2']|['-1', '-1']|0|4|0|0|4|7|3|45|25|45|6|32|66|9|12|21|1|11|9|44|109|7|43|37|66|D875|5|0429|2013
55|2013|86|13817016005|32|1|Hard|€530165|210|137|1|5|14.10.2013|20.10.2013|['7', '6']|['7', '6']|['6', '3']|['3', '-1']|0|9|2|6|7|8|2|43|33|43|7|41|78|10|19|35|18|25|11|77|144|25|66|52|78|PD31|5|0429|2013
55|2013|86|13817016005|32|1|Hard|€530165|137|210|0|5|14.10.2013|20.10.2013|['6', '3']|['7', '6']|['6', '3']|['3', '-1']|0|11|1|8|4|6|2|41|34|41|10|43|66|11|7|25|16|35|10|67|144|26|78|41|66|PD31|5|0429|2013
55|2013|121|13817016006|32|1|Hard|€530165|170|56|1|6|14.10.2013|20.10.2013|['3', '6', '6']|['3', '6', '6']|['6', '4', '1']|['-1', '-1', '-1']|0|1|5|16|4|7|1|42|26|42|21|56|71|13|21|29|25|43|13|93|170|46|99|47|71|F401|6|0429|2013
55|2013|121|13817016006|32|1|Hard|€530165|56|170|0|6|14.10.2013|20.10.2013|['6', '4', '1']|['3', '6', '6']|['6', '4', '1']|['-1', '-1', '-1']|0|8|3|7|11|16|7|56|35|56|16|42|99|13|18|43|8|29|13|77|170|24|71|53|99|F401|6|0429|2013
55|2013|103|13817016006|32|1|Hard|€530165|240|210|1|6|14.10.2013|20.10.2013|['4', '6', '6']|['4', '6', '6']|['6', '2', '2']|['-1', '-1', '-1']|0|5|4|7|3|4|2|49|37|49|11|40|80|13|17|31|24|45|13|89|165|35|85|54|80|D875|6|0429|2013
55|2013|103|13817016006|32|1|Hard|€530165|210|240|0|6|14.10.2013|20.10.2013|['6', '2', '2']|['4', '6', '6']|['6', '2', '2']|['-1', '-1', '-1']|0|9|1|4|3|7|2|40|29|40|12|49|85|13|21|45|14|31|13|76|165|26|80|50|85|D875|6|0429|2013
55|2013|130|13817016007|32|1|Hard|€530165|240|170|1|7|14.10.2013|20.10.2013|['2', '6', '6']|['2', '6', '6']|['6', '3', '4']|['-1', '-1', '-1']|0|3|3|11|9|12|2|61|40|61|23|65|99|13|19|38|13|27|14|95|191|36|92|59|99|D875|7|0429|2013
55|2013|130|13817016007|32|1|Hard|€530165|170|240|0|7|14.10.2013|20.10.2013|['6', '3', '4']|['2', '6', '6']|['6', '3', '4']|['-1', '-1', '-1']|0|1|3|12|8|11|3|65|42|65|21|61|92|14|14|27|19|38|13|96|191|40|99|56|92|D875|7|0429|2013
56|2013|86|13817016003|32|1|Hard|€501355|50|216|1|3|14.10.2013|20.10.2013|['6', '7']|['6', '7']|['4', '6']|['-1', '5']|0|9|1|7|0|0|3|35|30|35|17|59|61|11|18|26|14|25|11|79|145|31|84|48|61|BC72|3|0337|2013
56|2013|86|13817016003|32|1|Hard|€501355|216|50|0|3|14.10.2013|20.10.2013|['4', '6']|['6', '7']|['4', '6']|['-1', '5']|0|16|0|0|6|7|6|59|42|59|5|35|84|11|11|25|8|26|11|66|145|13|61|53|84|BC72|3|0337|2013
56|2013|129|13817016003|32|1|Hard|€501355|78|126|1|3|14.10.2013|20.10.2013|['6', '5', '6']|['6', '5', '6']|['4', '7', '4']|['-1', '-1', '-1']|0|12|3|8|12|14|4|53|36|53|16|64|103|16|31|50|15|29|16|98|196|31|93|67|103|TB69|3|0337|2013
56|2013|129|13817016003|32|1|Hard|€501355|126|78|0|3|14.10.2013|20.10.2013|['4', '7', '4']|['6', '5', '6']|['4', '7', '4']|['-1', '-1', '-1']|0|13|2|14|5|8|3|64|48|64|17|53|93|16|14|29|19|50|16|98|196|36|103|62|93|TB69|3|0337|2013
56|2013|115|13817016003|32|1|Hard|€501355|10|215|1|3|14.10.2013|20.10.2013|['7', '7']|['7', '7']|['6', '5']|['0', '-1']|0|2|4|11|6|9|5|39|24|39|21|56|78|12|27|39|21|31|12|93|165|42|87|51|78|P605|3|0337|2013
56|2013|115|13817016003|32|1|Hard|€501355|215|10|0|3|14.10.2013|20.10.2013|['6', '5']|['7', '7']|['6', '5']|['0', '-1']|0|16|3|9|7|11|1|56|35|56|15|39|87|12|10|31|12|39|12|72|165|27|78|45|87|P605|3|0337|2013
56|2013|83|13817016003|32|1|Hard|€501355|21|203|1|3|14.10.2013|20.10.2013|['7', '6']|['7', '6']|['6', '4']|['1', '-1']|0|10|2|6|1|2|3|37|32|37|11|46|65|11|15|28|15|27|11|73|138|26|73|47|65|K540|3|0337|2013
56|2013|83|13817016003|32|1|Hard|€501355|203|21|0|3|14.10.2013|20.10.2013|['6', '4']|['7', '6']|['6', '4']|['1', '-1']|0|5|1|2|4|6|2|46|35|46|5|37|73|11|12|27|13|28|11|65|138|18|65|47|73|K540|3|0337|2013
56|2013|106|13817016003|32|1|Hard|€501355|13|281|1|3|14.10.2013|20.10.2013|['5', '6', '6']|['5', '6', '6']|['7', '2', '2']|['-1', '-1', '-1']|0|8|5|12|1|3|3|51|38|51|14|47|78|14|15|27|27|47|14|94|172|41|94|53|78|H756|3|0337|2013
56|2013|106|13817016003|32|1|Hard|€501355|281|13|0|3|14.10.2013|20.10.2013|['7', '2', '2']|['5', '6', '6']|['7', '2', '2']|['-1', '-1', '-1']|0|13|2|3|7|12|5|47|33|47|13|51|94|14|20|47|12|27|14|78|172|25|78|53|94|H756|3|0337|2013
56|2013|99|13817016003|32|1|Hard|€501355|81|227|1|3|14.10.2013|20.10.2013|['7', '6']|['7', '6']|['6', '4']|['6', '-1']|0|12|1|4|3|3|2|36|32|36|9|36|74|11|22|38|16|40|11|79|150|25|76|54|74|PD07|3|0337|2013
56|2013|99|13817016003|32|1|Hard|€501355|227|81|0|3|14.10.2013|20.10.2013|['6', '4']|['7', '6']|['6', '4']|['6', '-1']|0|5|0|3|3|4|5|36|27|36|4|36|76|11|24|40|16|38|11|71|150|20|74|51|76|PD07|3|0337|2013
56|2013|65|13817016003|32|1|Hard|€501355|116|238|1|3|14.10.2013|20.10.2013|['6', '7']|['6', '7']|['3', '5']|['-1', '-1']|0|13|2|5|2|2|2|51|40|51|7|36|67|10|9|16|14|23|11|70|126|21|59|49|67|R685|3|0337|2013
56|2013|65|13817016003|32|1|Hard|€501355|238|116|0|3|14.10.2013|20.10.2013|['3', '5']|['6', '7']|['3', '5']|['-1', '-1']|0|8|0|2|3|5|3|36|29|36|11|51|59|11|9|23|7|16|10|56|126|18|67|38|59|R685|3|0337|2013
56|2013|81|13817016003|32|1|Hard|€501355|91|115|1|3|14.10.2013|20.10.2013|['6', '6']|['6', '6']|['3', '4']|['-1', '-1']|0|3|2|5|13|13|1|55|40|55|8|30|82|9|12|27|8|20|10|68|132|16|50|52|82|BE67|3|0337|2013
56|2013|81|13817016003|32|1|Hard|€501355|115|91|0|3|14.10.2013|20.10.2013|['3', '4']|['6', '6']|['3', '4']|['-1', '-1']|0|3|0|13|3|5|2|30|22|30|15|55|50|10|12|20|15|27|9|64|132|30|82|34|50|BE67|3|0337|2013
56|2013|65|13817016003|32|1|Hard|€501355|255|84|1|3|14.10.2013|20.10.2013|['6', '6']|['6', '6']|['2', '0']|['-1', '-1']|0|10|6|12|5|6|0|35|26|35|17|34|49|7|6|14|19|25|7|68|108|36|59|32|49|BE54|3|0337|2013
56|2013|65|13817016003|32|1|Hard|€501355|84|255|0|3|14.10.2013|20.10.2013|['2', '0']|['6', '6']|['2', '0']|['-1', '-1']|0|6|1|6|6|12|2|34|17|34|9|35|59|7|6|25|8|14|7|40|108|17|49|23|59|BE54|3|0337|2013
56|2013|100|13817016003|32|1|Hard|€501355|184|76|1|3|14.10.2013|20.10.2013|['7', '6']|['7', '6']|['5', '3']|['-1', '-1']|0|4|7|13|4|8|5|35|24|35|22|47|63|11|10|28|21|32|10|77|142|43|79|34|63|S694|3|0337|2013
56|2013|100|13817016003|32|1|Hard|€501355|76|184|0|3|14.10.2013|20.10.2013|['5', '3']|['7', '6']|['5', '3']|['-1', '-1']|0|1|4|8|6|13|4|47|25|47|11|35|79|10|11|32|18|28|11|65|142|29|63|36|79|S694|3|0337|2013
56|2013|79|13817016003|32|1|Hard|€501355|25|28|1|3|14.10.2013|20.10.2013|['7', '6']|['7', '6']|['6', '1']|['5', '-1']|0|4|4|9|1|3|2|32|28|32|22|41|59|9|13|27|9|24|10|72|124|31|65|41|59|L797|3|0337|2013
56|2013|79|13817016003|32|1|Hard|€501355|28|25|0|3|14.10.2013|20.10.2013|['6', '1']|['7', '6']|['6', '1']|['5', '-1']|0|2|2|3|5|9|2|41|19|41|4|32|65|10|15|24|14|27|9|52|124|18|59|34|65|L797|3|0337|2013
56|2013|79|13817016003|32|1|Hard|€501355|286|83|1|3|14.10.2013|20.10.2013|['6', '6']|['6', '6']|['4', '4']|['-1', '-1']|0|9|2|8|0|0|1|37|33|37|16|42|52|10|7|15|16|34|10|72|128|32|76|40|52|MF36|3|0337|2013
56|2013|79|13817016003|32|1|Hard|€501355|83|286|0|3|14.10.2013|20.10.2013|['4', '4']|['6', '6']|['4', '4']|['-1', '-1']|0|2|0|0|6|8|4|42|26|42|4|37|76|10|18|34|8|15|10|56|128|12|52|44|76|MF36|3|0337|2013
56|2013|94|13817016004|32|1|Hard|€501355|99|50|1|4|14.10.2013|20.10.2013|['7', '1', '6']|['7', '1', '6']|['5', '6', '3']|['-1', '-1', '-1']|0|7|2|4|4|6|5|49|39|49|17|62|84|14|19|35|9|20|14|84|166|26|82|58|84|T786|4|0337|2013
56|2013|94|13817016004|32|1|Hard|€501355|50|99|0|4|14.10.2013|20.10.2013|['5', '6', '3']|['7', '1', '6']|['5', '6', '3']|['-1', '-1', '-1']|0|8|2|6|2|4|2|62|45|62|10|49|82|14|11|20|16|35|14|82|166|26|84|56|82|T786|4|0337|2013
56|2013|47|13817016004|32|1|Hard|€501355|78|10|1|4|14.10.2013|20.10.2013|['6', '6']|['6', '6']|['1', '1']|['-1', '-1']|0|8|5|8|0|0|1|19|18|19|13|22|31|7|10|12|10|20|7|51|73|23|42|28|31|TB69|4|0337|2013
56|2013|47|13817016004|32|1|Hard|€501355|10|78|0|4|14.10.2013|20.10.2013|['1', '1']|['6', '6']|['1', '1']|['-1', '-1']|0|0|0|0|3|8|3|22|9|22|1|19|42|7|10|20|2|12|7|22|73|3|31|19|42|TB69|4|0337|2013
56|2013|82|13817016004|32|1|Hard|€501355|63|21|1|4|14.10.2013|20.10.2013|['7', '6']|['7', '6']|['5', '2']|['-1', '-1']|0|1|5|8|3|5|2|33|22|33|17|43|60|10|17|27|14|22|10|70|125|31|65|39|60|F510|4|0337|2013
56|2013|82|13817016004|32|1|Hard|€501355|21|63|0|4|14.10.2013|20.10.2013|['5', '2']|['7', '6']|['5', '2']|['-1', '-1']|0|6|2|5|3|8|3|43|26|43|11|33|65|10|8|22|10|27|10|55|125|21|60|34|65|F510|4|0337|2013
56|2013|140|13817016004|32|1|Hard|€501355|13|81|1|4|14.10.2013|20.10.2013|['7', '6', '6']|['7', '6', '6']|['6', '7', '2']|['3', '5', '-1']|0|7|4|9|10|12|6|84|62|84|19|61|125|16|16|41|24|43|16|121|229|43|104|78|125|H756|4|0337|2013
56|2013|140|13817016004|32|1|Hard|€501355|81|13|0|4|14.10.2013|20.10.2013|['6', '7', '2']|['7', '6', '6']|['6', '7', '2']|['3', '5', '-1']|0|9|2|12|5|9|4|61|42|61|22|84|104|16|19|43|25|41|16|108|229|47|125|61|104|H756|4|0337|2013
56|2013|74|13817016004|32|1|Hard|€501355|116|91|1|4|14.10.2013|20.10.2013|['6', '7']|['6', '7']|['3', '5']|['-1', '-1']|0|10|3|8|3|4|3|47|34|47|17|45|75|10|17|28|13|27|11|81|147|30|72|51|75|R685|4|0337|2013
56|2013|74|13817016004|32|1|Hard|€501355|91|116|0|4|14.10.2013|20.10.2013|['3', '5']|['6', '7']|['3', '5']|['-1', '-1']|0|8|1|4|5|8|4|45|28|45|13|47|72|11|14|27|11|28|10|66|147|24|75|42|72|R685|4|0337|2013
56|2013|108|13817016004|32|1|Hard|€501355|255|267|1|4|14.10.2013|20.10.2013|['4', '6', '7']|['4', '6', '7']|['6', '1', '6']|['-1', '-1', '0']|0|8|2|6|1|2|3|62|49|62|13|45|89|14|15|27|22|48|15|99|182|35|93|64|89|BE54|4|0337|2013
56|2013|108|13817016004|32|1|Hard|€501355|267|255|0|4|14.10.2013|20.10.2013|['6', '1', '6']|['4', '6', '7']|['6', '1', '6']|['-1', '-1', '0']|0|10|1|2|4|6|2|45|32|45|13|62|93|15|26|48|12|27|14|83|182|25|89|58|93|BE54|4|0337|2013
56|2013|162|13817016004|32|1|Hard|€501355|184|25|1|4|14.10.2013|20.10.2013|['7', '5', '7']|['7', '5', '7']|['6', '7', '6']|['4', '-1', '5']|0|15|2|8|5|8|5|68|53|68|29|88|112|18|26|44|22|50|18|130|250|51|138|79|112|S694|4|0337|2013
56|2013|162|13817016004|32|1|Hard|€501355|25|184|0|4|14.10.2013|20.10.2013|['6', '7', '6']|['7', '5', '7']|['6', '7', '6']|['4', '-1', '5']|0|7|3|8|6|8|6|88|59|88|15|68|138|18|28|50|18|44|18|120|250|33|112|87|138|S694|4|0337|2013
56|2013|114|13817016004|32|1|Hard|€501355|151|286|1|4|14.10.2013|20.10.2013|['7', '7']|['7', '7']|['5', '6']|['-1', '8']|0|8|2|11|6|7|2|58|43|58|20|52|89|12|17|31|11|37|12|91|178|31|89|60|89|H355|4|0337|2013
56|2013|114|13817016004|32|1|Hard|€501355|286|151|0|4|14.10.2013|20.10.2013|['5', '6']|['7', '7']|['5', '6']|['-1', '8']|0|4|1|7|9|11|2|52|32|52|15|58|89|12|26|37|14|31|12|87|178|29|89|58|89|H355|4|0337|2013
56|2013|134|13817016005|32|1|Hard|€501355|99|78|1|5|14.10.2013|20.10.2013|['6', '3', '7']|['6', '3', '7']|['4', '6', '6']|['-1', '-1', '3']|0|16|1|2|7|8|3|72|56|72|10|58|101|16|13|29|25|48|15|104|207|35|106|69|101|T786|5|0337|2013
56|2013|134|13817016005|32|1|Hard|€501355|78|99|0|5|14.10.2013|20.10.2013|['4', '6', '6']|['6', '3', '7']|['4', '6', '6']|['-1', '-1', '3']|0|6|1|8|1|2|4|58|48|58|16|72|106|15|23|48|16|29|16|103|207|32|101|71|106|T786|5|0337|2013
56|2013|85|13817016005|32|1|Hard|€501355|13|63|1|5|14.10.2013|20.10.2013|['6', '6', '6']|['6', '6', '6']|['7', '1', '1']|['4', '-1', '-1']|0|8|5|10|0|0|2|46|36|46|17|50|75|13|19|29|14|27|13|86|152|31|77|55|75|H756|5|0337|2013
56|2013|85|13817016005|32|1|Hard|€501355|63|13|0|5|14.10.2013|20.10.2013|['7', '1', '1']|['6', '6', '6']|['7', '1', '1']|['4', '-1', '-1']|0|2|0|0|5|10|2|50|33|50|10|46|77|13|13|27|10|29|13|66|152|20|75|46|77|H756|5|0337|2013
56|2013|80|13817016005|32|1|Hard|€501355|116|255|1|5|14.10.2013|20.10.2013|['6', '1', '6']|['6', '1', '6']|['3', '6', '3']|['-1', '-1', '-1']|0|10|2|7|2|4|3|50|35|50|10|46|75|12|15|25|13|21|13|73|142|23|67|50|75|R685|5|0337|2013
56|2013|80|13817016005|32|1|Hard|€501355|255|116|0|5|14.10.2013|20.10.2013|['3', '6', '3']|['6', '1', '6']|['3', '6', '3']|['-1', '-1', '-1']|0|10|2|4|5|7|4|46|36|46|15|50|67|13|8|21|10|25|12|69|142|25|75|44|67|R685|5|0337|2013
56|2013|104|13817016005|32|1|Hard|€501355|151|184|1|5|14.10.2013|20.10.2013|['7', '6']|['7', '6']|['6', '3']|['10', '-1']|0|5|2|3|3|4|1|49|34|49|12|41|84|10|22|35|7|19|11|75|144|19|60|56|84|H355|5|0337|2013
56|2013|104|13817016005|32|1|Hard|€501355|184|151|0|5|14.10.2013|20.10.2013|['6', '3']|['7', '6']|['6', '3']|['10', '-1']|0|6|1|4|1|3|1|41|29|41|15|49|60|11|12|19|13|35|10|69|144|28|84|41|60|H355|5|0337|2013
56|2013|93|13817016006|32|1|Hard|€501355|13|99|1|6|14.10.2013|20.10.2013|['7', '7']|['7', '7']|['5', '6']|['-1', '4']|0|3|3|6|5|7|3|51|35|51|14|51|80|12|18|29|17|28|12|84|159|31|79|53|80|H756|6|0337|2013
56|2013|93|13817016006|32|1|Hard|€501355|99|13|0|6|14.10.2013|20.10.2013|['5', '6']|['7', '7']|['5', '6']|['-1', '4']|0|4|2|7|3|6|1|51|37|51|16|51|79|12|11|28|11|29|12|75|159|27|80|48|79|H756|6|0337|2013
